Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking,NObeyesdad_Normal_Weight,NObeyesdad_Obesity_Type_I,NObeyesdad_Obesity_Type_II,NObeyesdad_Obesity_Type_III,NObeyesdad_Overweight_Level_I,NObeyesdad_Overweight_Level_II,Obesity_Level
1,1.0,0.9631775,0.7592856826270433,yes,yes,0.9617165000000001,0.0,Sometimes,0,0.47204749999999995,no,0.6439429999999999,0.5,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.012131146914539315,0.7320474999999997,0.6164295691395569,yes,yes,1.0,0.6089680092188896,Sometimes,0,0.5,no,0.680272,0.4301605,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.7279800000000001,0.5932084096983061,yes,yes,0.5,0.6089680092188896,Sometimes,0,0.5179769999999999,no,0.40357866666666664,0.0,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.012131146914539315,0.7743024999999997,0.610148681338591,yes,yes,0.9412609999999999,0.6089680092188896,Sometimes,0,0.726493,no,0.3333333333333333,0.3733255,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.9015399999999993,0.6980121909211152,yes,yes,0.5,0.6089680092188896,Sometimes,0,0.311319,no,0.011248333333333332,0.0529475,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.7982833005019221,0.7827524999999995,0.6419197758906743,yes,yes,0.48674949999999995,0.0,Sometimes,0,0.5,no,0.0,0.232011,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,0.034290491847466686,0.23334500000000036,0.4250775961434037,yes,no,1.0,0.7090802575736608,Sometimes,0,0.5,no,0.46795733333333334,0.5,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,1.0,0.5045300000000004,0.5240629172210176,yes,yes,0.5780325,0.5045303840484143,Sometimes,0,0.11064050000000003,no,0.16775966666666667,0.898068,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.6609479216734049,0.7062299999999992,0.5904149226163955,yes,yes,0.9961024999999999,0.6089680092188896,Sometimes,0,0.7069065000000001,no,0.15274566666666667,0.3441465,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,1.0,0.6408725,0.6054869253576292,yes,yes,0.9721435,0.0,Sometimes,0,0.7213875000000001,no,0.22508733333333333,0.389667,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.39026853219385016,0.8266974999999994,0.6566338708753521,yes,yes,0.39037299999999997,0.0,Sometimes,0,0.5,no,0.155854,0.284334,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.5406800497167912,0.7717174999999998,0.6567147652598406,yes,yes,0.582031,0.5896635445198943,Sometimes,0,0.584452,no,0.25097533333333333,0.0,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.37030956835714113,0.6364324999999993,0.5313472867722779,yes,yes,0.5,0.6089680092188896,Sometimes,0,0.5,no,0.9492536666666667,0.7066875,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.38458908410972104,0.6663624999999995,0.5314225696110306,yes,yes,0.5,0.35998994269450213,Sometimes,0,0.5,no,0.8455383333333333,0.6032675,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.9999999999999996,0.7881104046352148,yes,yes,0.5,0.0,Sometimes,0,0.5982354999999999,no,0.3333333333333333,0.0,Sometimes,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.7313449999999997,0.5752933749805931,yes,yes,0.6238520000000001,0.6705598122391154,Sometimes,0,0.4598145,no,0.13600766666666667,0.0,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.7443474999999995,0.5742977338427011,yes,yes,0.5058279999999999,0.7995385498634122,Sometimes,0,0.42232250000000005,no,0.2966543333333333,0.1979895,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.36108233676785195,0.6675925,0.5313472867722779,yes,yes,0.5,0.6089680092188896,Sometimes,0,0.5,no,0.7568516666666666,0.671522,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,0.569667470046554,0.49999999999999956,0.5313472867722779,yes,yes,0.5,0.6089680092188896,Sometimes,0,0.5,no,0.048972999999999996,1.0,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,0.7183083361079721,0.31980249999999977,0.34075144688458125,yes,no,0.5170699999999999,0.3118143921512564,Sometimes,0,0.49819199999999997,no,0.4255173333333333,0.509726,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.7401374999999999,0.5738839957419644,yes,yes,0.8732040000000001,0.0,Sometimes,0,0.6328635,no,0.295211,0.336704,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.9778774999999995,0.6842470433115431,yes,yes,0.5,0.6059963236595349,Sometimes,0,0.12972700000000004,no,0.311739,0.4988,Sometimes,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,0.34747691328935293,0.16999499999999967,0.33301540622018466,yes,no,0.56195,0.0,Sometimes,0,0.5,no,0.527476,0.6566815,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,0.45459177343956414,0.08321000000000023,0.3096624985711943,yes,no,0.5,0.0,Sometimes,0,0.41681749999999995,no,0.09395866666666666,0.287924,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.21272404643346032,0.7724299999999995,0.6332289948697771,yes,yes,0.666037,0.6089680092188896,Sometimes,0,0.9997475,no,0.8019876666666665,0.220751,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,0.1339239668831973,0.28108500000000003,0.40748861426441974,yes,no,0.8741215,0.6898516363576186,Sometimes,0,0.48116099999999995,no,0.38191733333333333,0.5,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,0.32727235773733954,0.24266500000000013,0.36900490576102285,yes,no,0.6518280000000001,0.6089680092188896,Sometimes,0,0.0815555,no,0.6421269999999999,0.5599385,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.4687949747510376,0.8560874999999997,0.6609277142191385,yes,yes,0.45236600000000005,0.15898172999444204,Sometimes,0,0.1020875,no,0.0,0.947656,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.4798231377631086,0.8363874999999994,0.6588277649433649,yes,yes,0.48997199999999996,0.0,Sometimes,0,0.5,no,0.056826666666666664,0.4097375,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,0.5686742649704213,0.6255399999999995,0.5374848274430246,yes,yes,0.5,0.39666945985190694,Sometimes,0,0.311107,no,0.15463033333333331,0.731332,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.570802018853287,0.5552525000000004,0.5435259350610675,yes,yes,0.5,0.0,Sometimes,0,0.20038500000000004,no,0.26288633333333333,0.7721785,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.7038658001949605,0.6249999999999996,0.5941933461323232,yes,yes,0.5,0.6089680092188896,Sometimes,0,0.5280265,no,0.0,0.5,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.6758354948030032,0.6783699999999997,0.5830138640170841,yes,yes,0.7039085,0.42986017679345645,Sometimes,0,0.4918245,no,0.2895736666666666,0.044677,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,0.9721096081412113,0.6249999999999996,0.5055366128087873,yes,yes,0.867157,0.6089680092188896,Sometimes,0,1.0,no,0.299234,0.4541355,Frequently,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.8828225000000001,0.6745805661155431,yes,yes,0.5,0.6089680092188896,Sometimes,0,0.09975849999999997,no,0.015912666666666665,0.0816645,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,0.6411005802769094,0.6250500000000003,0.5367959810446392,yes,yes,0.5,0.6089680092188896,Sometimes,0,0.693452,no,0.3087336666666667,0.672015,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,0.9292602226685558,0.6249999999999996,0.5059636345916934,yes,yes,0.8921915,0.6089680092188896,Sometimes,0,0.5828024999999999,no,0.2853243333333333,0.4198295,Frequently,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.0,0.6589975000000003,0.5739296268101772,yes,yes,0.5049760000000001,0.28273301301336184,Sometimes,0,0.330307,no,0.3333333333333333,0.302365,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.14185117135348513,0.5318200000000002,0.49860079411795954,yes,no,0.5043280000000001,0.0,Sometimes,0,1.0,no,0.037460999999999994,0.164015,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.845403277853852,0.9684974999999993,0.7380806103080857,yes,yes,0.06106350000000005,0.4545885996672996,Sometimes,0,0.5,no,0.42924999999999996,0.9720885,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.5694616556973315,0.8956750000000002,0.6786120405368734,yes,yes,0.4819825,0.0,Sometimes,0,0.427685,no,0.0,0.8338725,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.6381990672364082,0.6612699999999996,0.5979226783428291,yes,yes,0.659888,0.47664181605151423,Sometimes,0,0.5774490000000001,no,0.10851133333333332,0.477108,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.5576797339448412,0.8586274999999994,0.6597682107618823,yes,yes,0.449558,0.0,Sometimes,0,0.19926999999999995,no,0.0,0.6828965,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,0.6362847256266231,0.6262474999999994,0.5457143860593134,yes,yes,0.5213810000000001,0.5829973620257651,Sometimes,0,0.26121300000000003,no,0.16713899999999998,0.5145675,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.6124924999999997,0.58903634856071,yes,yes,0.5648340000000001,0.25692324593559324,Sometimes,0,0.803345,no,0.3902743333333333,0.145449,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,0.8471200734433197,0.5972775000000001,0.5110587885230025,yes,yes,0.5912005,0.41593255537838303,Sometimes,0,0.7284695000000001,no,0.012936333333333334,0.2620075,Frequently,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.5584849999999997,0.5365351284059039,yes,yes,0.5,0.6089680092188896,Sometimes,0,0.5,no,0.3333333333333333,0.0,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.7987474999999997,0.5961457363786531,yes,yes,0.901348,0.6089680092188896,Sometimes,0,0.9892325,no,0.6582186666666666,0.4684625,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.4587700728907942,0.49999999999999956,0.5313472867722779,yes,yes,0.5,0.6089680092188896,Sometimes,0,0.5,no,0.17578033333333332,1.0,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.032446766235894486,0.5316724999999995,0.5295788852437602,yes,no,0.7463789999999999,0.0,Sometimes,0,0.496293,no,0.48415566666666665,0.4322915,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,1.0,0.5715249999999998,0.5293936394360255,yes,yes,0.8665645,0.6089680092188896,Sometimes,0,0.15129700000000001,no,0.0,0.5516745,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.40019264982879577,0.6110574999999998,0.5353812883331428,yes,yes,0.5,0.2029950821247022,Sometimes,0,0.5,no,0.8758383333333333,0.679406,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,1.0,0.13859249999999967,0.3225935216583635,yes,no,0.5,0.0,Sometimes,0,0.139289,no,0.007039999999999999,0.0,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,0.8069563305862482,0.13846749999999997,0.32030157457640607,yes,no,0.5,0.0,Sometimes,0,0.4232205,no,0.18213400000000002,0.1178555,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,0.4391400544634827,0.10360250000000004,0.30157084401535783,yes,no,0.5,0.0,Sometimes,0,0.49751749999999995,no,0.10822533333333334,0.258715,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,0.3105703333498586,0.14851999999999999,0.33504625442929814,yes,no,0.6470335,0.8497228035612419,Sometimes,0,0.5,no,0.367696,0.6305215,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.5316718171093022,0.5876124999999992,0.5445936320749216,yes,yes,0.5,0.3292917183972843,Sometimes,0,0.30303800000000003,no,0.14432433333333333,0.874793,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.5880438310372349,0.68268,0.5616530551043424,yes,yes,0.657966,0.21651016095825693,Sometimes,0,0.284238,no,0.31665866666666664,0.2724495,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,1.0,0.6173850000000001,0.507450072146594,yes,yes,1.0,0.6089680092188896,Sometimes,0,0.5830120000000001,no,0.0,0.0,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,1.0,0.5652374999999998,0.5194209766059454,yes,yes,0.9010640000000001,0.6089680092188896,Sometimes,0,0.37231400000000003,no,0.0,0.3605835,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,1.0,0.5775524999999999,0.49755073524208826,yes,yes,0.8980300000000001,0.0,Sometimes,0,0.46080049999999995,no,0.311739,0.3523185,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,1.0,0.5101675000000001,0.5274241035199296,yes,yes,0.5434490000000001,0.0,Sometimes,0,0.5444644999999999,no,0.10180733333333333,0.5203935,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.9767699999999997,0.7679837469936761,yes,yes,0.6667514999999999,0.0,Sometimes,0,0.7796325,no,0.4423976666666667,0.2406785,Sometimes,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.9650174999999996,0.7570586506319015,yes,yes,0.5,0.0,Sometimes,0,1.0,no,0.3333333333333333,0.0,Sometimes,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,0.09494717616064685,0.26697250000000006,0.42492465884264263,yes,no,1.0,0.7573856613528727,Sometimes,0,0.5,no,0.5447113333333333,0.5,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,0.2306001735254073,0.34775,0.43691794468648837,yes,no,1.0,1.0,Sometimes,0,0.5,no,0.44139,0.5,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.2003910517328893,0.6265674999999997,0.5060526547017627,yes,no,0.3265405,0.32560986204300235,Sometimes,0,0.5960315,no,0.49164566666666665,0.259271,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.7348374999999998,0.592636213468902,yes,yes,0.7676575000000001,0.6089680092188896,Sometimes,0,0.07329750000000002,no,0.10460333333333333,0.0,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.01179694999894565,0.7316349999999994,0.5961457363786531,yes,no,0.5,0.6089680092188896,Sometimes,0,0.9881145,no,0.3333333333333333,0.060996,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.00897867891836368,0.7611024999999993,0.5961831121243861,yes,yes,0.8828845000000001,0.6089680092188896,Sometimes,0,0.9225669999999999,no,0.3333333333333333,0.213415,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.2839487724285825,0.6733549999999995,0.5415959780379911,yes,yes,0.6077319999999999,0.0,Sometimes,0,0.40498,no,0.636859,0.485873,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,1.0,0.5806324999999997,0.49806263003428897,yes,yes,1.0,0.0,Sometimes,0,0.49994099999999997,no,0.5457893333333332,0.05362,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.0,0.8747549999999991,0.7311814027412855,yes,yes,0.5,0.6089680092188896,Sometimes,0,1.0,no,0.34909666666666667,0.466901,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.6485699999999999,0.5704082198647682,yes,yes,0.5,0.0,Sometimes,0,0.505255,no,0.9352670000000001,0.0,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.7561399999999998,0.5933432811913169,yes,yes,0.815825,0.5884213202006126,Sometimes,0,0.8892935,no,0.8892463333333334,0.4525905,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.5898675,0.5744486235124544,yes,yes,0.5,0.0,Sometimes,0,0.5681989999999999,no,0.35344966666666666,0.0,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,0.12450499945065907,0.37499749999999965,0.44728909206226786,yes,no,0.971077,0.22712020456596127,Sometimes,0,0.592384,no,0.508135,0.402504,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,0.10715726326939112,0.25013249999999987,0.440004800269147,yes,no,1.0,0.6100872751642923,Sometimes,0,0.5,no,0.7580826666666667,0.5,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.94523,0.6803282274746982,yes,yes,0.5,0.262941311393575,Sometimes,0,0.517552,no,0.19947933333333334,0.008508,Sometimes,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.6082766553353691,0.6584499999999998,0.5583753551279032,yes,yes,0.8584544999999999,0.14710303176279016,Sometimes,0,0.952725,no,0.533477,0.088446,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.20762427524605442,0.5769099999999994,0.5264415646285483,yes,no,0.41873000000000005,0.6089680092188896,Sometimes,0,0.5,no,0.398173,0.606381,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.18705054998186377,0.6389599999999995,0.5057599989839605,yes,no,0.46823950000000003,0.4221034569459521,Sometimes,0,0.5799935,no,0.49192400000000003,0.323257,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.9796299999999998,0.7077836934442372,yes,yes,0.5225135000000001,0.5469866464907676,Sometimes,0,0.15378150000000002,no,0.4808283333333333,0.4672465,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.9624649999999995,0.7786632442717523,yes,yes,0.8803034999999999,0.0,Sometimes,0,0.16818900000000003,no,0.6329629999999999,0.2436875,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.3898301990277271,0.6870974999999997,0.5608480769245723,yes,yes,0.547245,0.0,Sometimes,0,0.5,no,0.6932363333333332,0.440207,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.5878175000000003,0.5830162097209599,yes,yes,0.5,0.004416159166511946,Sometimes,0,0.7263945,no,0.31093066666666663,0.0,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.012131146914539315,0.7502425000000001,0.6139282582669214,yes,yes,0.9535309999999999,0.6089680092188896,Sometimes,0,0.8704240000000001,no,0.406609,0.018817,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.7699025000000002,0.633806841523987,yes,yes,0.5,0.0,Sometimes,0,0.427527,no,0.36119066666666666,0.109287,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.9974124999999998,0.7764443250425015,yes,yes,0.6997655,0.17583162379058326,Sometimes,0,0.7675635000000001,no,0.34358399999999995,0.303132,Sometimes,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.7213542097017824,0.8479825000000001,0.6530852874601782,yes,yes,0.260802,0.0,Sometimes,0,0.5,no,0.0,0.3162335,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.7229978194070261,0.6666924999999995,0.5995326087829893,yes,yes,0.5,0.23681552980350062,Sometimes,0,0.5419695,no,0.21072133333333332,0.496893,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,0.17556617633576765,0.250305,0.40092191346192974,yes,no,0.7508414999999999,1.0,Sometimes,0,0.16868899999999998,no,0.31096266666666667,0.5,no,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,1.0,0.5329450000000002,0.5330990091798669,yes,yes,0.5,0.6089680092188896,Sometimes,0,0.496274,no,0.013068999999999999,0.764357,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,1.0,0.5732475000000004,0.4970743111212026,yes,yes,0.88401,0.0,Sometimes,0,0.4367955,no,0.3223243333333333,0.345972,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.6609917214697654,0.6979424999999995,0.5640995335289212,yes,yes,0.8713979999999999,0.5372694875232868,Sometimes,0,0.49733499999999997,no,0.3333333333333333,0.011782,Sometimes,0,0,1,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,1.0,0.6728824999999996,0.6151296474420036,yes,yes,0.6628115000000001,0.0,Sometimes,0,0.47304500000000005,no,0.20141966666666666,0.0,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
0,1.0,0.593315,0.5367125595206159,yes,yes,0.5383445,0.6089680092188896,Sometimes,0,0.013364500000000001,no,0.21593266666666666,0.0,no,0,0,0,0,0,0,0,0,0,1,NObeyesdad_Overweight_Level_II
1,0.898154769329099,0.8061224999999994,0.8553395348041546,yes,yes,1.0,0.6089680092188896,Sometimes,0,0.5225344999999999,no,0.5753103333333334,0.809798,Sometimes,0,0,1,0,0,1,0,0,0,0,NObeyesdad_Obesity_Type_I
1,0.9107798371615194,0.9677925000000003,0.8645696722001952,yes,yes,1.0,0.6089680092188896,Sometimes,0,0.7545735,no,0.6666666666666666,0.782398,Sometimes,0,0,1,0,0,1,0,0,0,0,NObeyesdad_Obesity_Type_I
1,1.0,0.8359425000000003,0.8277678592950914,yes,yes,0.635653,0.6089680092188896,Sometimes,0,0.385599,no,0.6666666666666666,0.206876,Sometimes,0,0,0,0,0,1,0,0,0,0,NObeyesdad_Obesity_Type_I
1,1.0,0.8562675,0.8136106162669512,yes,yes,0.6668050000000001,0.0,Sometimes,0,0.752068,no,0.9996603333333334,0.5,Sometimes,0,0,0,0,0,1,0,0,0,0,NObeyesdad_Obesity_Type_I
0,1.0,0.26644749999999995,0.5084519339356479,yes,yes,0.5684149999999999,0.0,Sometimes,0,0.25269050000000004,no,0.0,0.0,Sometimes,0,0,1,0,0,1,0,0,0,0,NObeyesdad_Obesity_Type_I
0,0.8731865389862379,0.3388675000000001,0.5358995463330947,yes,yes,0.5,0.0,Sometimes,0,0.5,no,0.0,0.0,Sometimes,0,0,1,0,0,1,0,0,0,0,NObeyesdad_Obesity_Type_I
0,1.0,0.29808499999999993,0.5550283726491447,yes,yes,0.9549265,0.0,Sometimes,0,0.5,no,0.43628399999999995,0.0,no,0,0,0,0,0,1,0,0,0,0,NObeyesdad_Obesity_Type_I
0,1.0,0.33485750000000003,0.5564424044164551,yes,yes,0.7452535,0.579324698820932,Sometimes,0,0.423377,no,0.0,0.0,no,0,0,0,0,0,1,0,0,0,0,NObeyesdad_Obesity_Type_I
0,0.5321773025142327,0.4280824999999999,0.557266666614828,yes,yes,0.031724500000000044,0.0,Sometimes,0,0.5,no,0.0,0.741008,Sometimes,0,0,1,0,0,1,0,0,0,0,NObeyesdad_Obesity_Type_I
0,0.5350398203278721,0.39600000000000035,0.5650941119722392,yes,yes,0.8496410000000001,0.0,Sometimes,0,0.7993159999999999,no,0.09736433333333333,1.0,Sometimes,0,0,1,0,0,1,0,0,0,0,NObeyesdad_Obesity_Type_I
1,0.6914217417250481,0.7085974999999993,0.7634795030840176,yes,yes,0.5,0.6089680092188896,Sometimes,0,0.9218375000000001,no,0.43643466666666664,0.6693275,no,0,0,1,0,0,1,0,0,0,0,NObeyesdad_Obesity_Type_I
1,0.36925055185229416,0.49999999999999956,0.6411464323140019,yes,yes,0.7138500000000001,0.0,Sometimes,0,1.0,no,0.39088033333333333,0.5,no,0,0,1,0,0,1,0,0,0,0,NObeyesdad_Obesity_Type_I
0,0.5257257712850834,0.50013,0.6255973056286268,yes,yes,0.9379949999999999,0.0,Sometimes,0,0.8888560000000001,no,0.14427099999999998,0.5,no,0,0,1,0,0,1,0,0,0,0,NObeyesdad_Obesity_Type_I
0,0.570802018853287,0.48540249999999974,0.5875976026647196,yes,yes,0.5886214999999999,0.6089680092188896,Sometimes,0,0.8577859999999999,no,0.7433696666666667,0.0354485,no,0,0,1,0,0,1,0,0,0,0,NObeyesdad_Obesity_Type_I
0,1.0,0.2737474999999998,0.4959430986670441,yes,yes,0.5,0.6089680092188896,Sometimes,0,0.315264,no,0.0,0.0,Sometimes,0,0,0,0,0,1,0,0,0,0,NObeyesdad_Obesity_Type_I
1,0.5433875922305553,0.7105925000000002,0.7257426355914038,yes,yes,0.5,0.6089680092188896,Sometimes,0,0.643624,no,0.8897263333333334,0.6189335,no,0,0,1,0,0,1,0,0,0,0,NObeyesdad_Obesity_Type_I
1,0.5990602619609953,0.8145374999999997,0.762198541412819,yes,yes,0.5,0.6089680092188896,Sometimes,0,1.0,no,1.0,1.0,no,0,0,1,0,0,1,0,0,0,0,NObeyesdad_Obesity_Type_I
0,0.4619101383936135,0.47606499999999974,0.6265252712657496,yes,yes,1.0,0.0,Sometimes,0,1.0,no,0.4269746666666666,0.888975,no,0,0,1,0,0,1,0,0,0,0,NObeyesdad_Obesity_Type_I
0,0.021826544694513395,0.49999999999999956,0.5590398113898569,yes,yes,1.0,0.6089680092188896,Sometimes,0,0.0,no,0.34324999999999994,0.6750495,Sometimes,0,0,1,0,0,1,0,0,0,0,NObeyesdad_Obesity_Type_I
1,0.9053780485007437,0.7583024999999997,0.8942032473354229,yes,yes,1.0,0.6089680092188896,Sometimes,0,0.3884955,no,0.585908,0.0,Sometimes,0,0,0,0,0,1,0,0,0,0,NObeyesdad_Obesity_Type_I
